,Date,Normalized,NVDA,AMD,AMZN,G+!
119,2015-06-24,-0.35679542032733513,-0.5184802832251353,0.049442960059543975,-0.5184802832251353,-0.0480883751772049
120,2015-06-25,-0.0480883751772049,0.18361903867083965,-0.41700443749558297,0.18361903867083965,-0.5999030419925904
121,2015-06-26,-0.5999030419925904,-0.9419835263565721,-1.1014455621617967,-0.9419835263565721,-1.7445878827527272
122,2015-06-29,-1.7445878827527272,-1.3355967051579063,-1.3563164761017532,-1.3355967051579063,0.8568070206328997
123,2015-06-30,0.8568070206328997,-0.14010459278693568,0.5713690280721347,-0.14010459278693568,0.15561725328248127
124,2015-07-01,0.15561725328248127,0.45317450818786675,0.15810106219806272,0.45317450818786675,1.3906992664482447
125,2015-07-02,1.3906992664482447,-0.08095391077989506,1.0359937468679745,-0.08095391077989506,-0.12768705099757302
126,2015-07-06,-0.12768705099757302,-0.6135059910900865,-0.6262301329695185,-0.6135059910900865,0.18064131516035428
127,2015-07-07,0.18064131516035428,-0.8818602285579672,-4.099946361607195,-0.8818602285579672,-1.0286332119086128
128,2015-07-08,-1.0286332119086128,-0.4045042215363059,-0.9911557086198641,-0.4045042215363059,0.7436408953231685
129,2015-07-09,0.7436408953231685,-0.6123238356494988,-0.40857732186850637,-0.6123238356494988,0.5565471833149235
130,2015-07-10,0.5565471833149235,0.5752138124922137,-0.28994388438758023,0.5752138124922137,1.0373828085604637
131,2015-07-13,1.0373828085604637,0.1425349980045708,-0.04341655438661992,0.1425349980045708,0.07809174725209073
132,2015-07-14,0.07809174725209073,-0.10005685810952265,1.046764531447185,-0.10005685810952265,-0.1833860019720406
133,2015-07-15,-0.1833860019720406,-0.4030657309692853,-1.1335976402204249,-0.4030657309692853,2.0121539063201803
134,2015-07-16,2.0121539063201803,0.7621863484003895,-1.1848517512685703,0.7621863484003895,0.6149413604955184
135,2015-07-17,0.6149413604955184,-0.35892528880736513,-1.1051259192949954,-0.35892528880736513,1.4220802418434866
136,2015-07-20,1.4220802418434866,-0.8653584839759794,0.09186364750758282,-0.8653584839759794,0.02645689864539634
137,2015-07-21,0.02645689864539634,0.06234062323665942,-0.04341655438661992,0.06234062323665942,-0.3615894155915149
138,2015-07-22,-0.3615894155915149,-0.8966321934943923,-0.17869675628082266,-0.8966321934943923,-0.08136713770588677
139,2015-07-23,-0.08136713770588677,0.371932108266674,-0.45383872068687353,0.371932108266674,-0.4723902045419827
140,2015-07-24,-0.4723902045419827,-0.5916973042938131,-1.318021666973224,-0.5916973042938131,-0.5413529787557433
141,2015-07-27,-0.5413529787557433,-0.34767621880920924,-0.7815503899724816,-0.34767621880920924,0.6826699158824029
142,2015-07-28,0.6826699158824029,0.7414937627311238,2.10690198808134,0.7414937627311238,0.8671972862423754
143,2015-07-29,0.8671972862423754,0.3639963588845023,2.432570579408465,0.3639963588845023,-0.8566087336640956
144,2015-07-30,-0.8566087336640956,-0.020052746560736447,-0.41796485569080266,-0.020052746560736447,-0.5825965536771872
145,2015-07-31,-0.5825965536771872,-0.2604616345799264,-0.04341655438661992,-0.2604616345799264,0.41958975431279955
146,2015-08-03,0.41958975431279955,0.5565488014582763,3.136100393285449,0.5565488014582763,0.1353641632366909
147,2015-08-04,0.1353641632366909,0.03738981047622675,-0.8286079830809528,0.03738981047622675,0.285834558571238
148,2015-08-05,0.285834558571238,0.29053817856947517,0.29620763125319577,0.29053817856947517,-0.9057656750423063
149,2015-08-06,-0.9057656750423063,-0.37396191359066505,-0.6121248299728865,-0.37396191359066505,0.8080134563598149
150,2015-08-07,0.8080134563598149,4.550871072101204,-0.2746824303976315,4.550871072101204,0.1984577041096634
151,2015-08-10,0.1984577041096634,1.2502187441088706,-1.9773921074068936,1.2502187441088706,-1.1644931122106186
152,2015-08-11,-1.1644931122106186,-0.32279364462612775,-0.4238326912634323,-0.32279364462612775,-0.3229513175590324
153,2015-08-12,-0.3229513175590324,-0.01877138614141589,-0.04341655438661992,-0.01877138614141589,-0.08204478200473517
154,2015-08-13,-0.08204478200473517,-0.45928519157661307,-1.4915966779959506,-0.45928519157661307,0.552456509674047
155,2015-08-14,0.552456509674047,-0.08615556311975181,0.6255715805677237,-0.08615556311975181,0.02716690890634159
156,2015-08-17,0.02716690890634159,-0.3761968017161851,-0.5771244874467608,-0.3761968017161851,-1.1793624087323302
157,2015-08-18,-1.1793624087323302,-0.654498915045141,-0.04341655438661992,-0.654498915045141,-0.7959237096902945
158,2015-08-19,-0.7959237096902945,-0.2766613059185721,-0.04341655438661992,-0.2766613059185721,-2.1135502769526227
159,2015-08-20,-2.1135502769526227,-1.5927214478672602,-1.431379081269536,-1.5927214478672602,-1.8028929954230344
160,2015-08-21,-1.8028929954230344,-1.3869557730054345,1.0732276924750694,-1.3869557730054345,-2.0767012406278265
161,2015-08-24,-2.0767012406278265,-1.5634659956116428,-0.4561641703975912,-1.5634659956116428,0.6977451910014617
162,2015-08-25,0.6977451910014617,-0.9604255685637271,-1.3255008203980103,-0.9604255685637271,2.2121590684800987
163,2015-08-26,2.2121590684800987,2.792511923484134,0.8187828965969783,2.792511923484134,2.110045535214912
164,2015-08-27,2.110045535214912,1.3578322652696948,0.7892158766521432,1.3578322652696948,0.3014527262874582
165,2015-08-28,0.3014527262874582,0.05637766350718937,0.893223712256222,0.05637766350718937,-0.35496402381455033
166,2015-08-31,-0.35496402381455033,-0.5630936510252279,-0.5742078177614707,-0.5630936510252279,-1.4845355735524342
167,2015-09-01,-1.4845355735524342,-1.7935881709343606,-1.4234886722851774,-1.7935881709343606,0.8613086608681031
168,2015-09-02,0.8613086608681031,1.069298368829924,0.7940020663662106,1.069298368829924,0.3498682175587765
169,2015-09-03,0.3498682175587765,-0.012155119879952563,0.22942601761813938,-0.012155119879952563,-1.3254905635164604
170,2015-09-04,-1.3254905635164604,-1.0663613232208944,0.36018387413458014,-1.0663613232208944,-0.31751060758518773
171,2015-09-08,-0.31751060758518773,1.5565361522553665,0.7442006006406454,1.5565361522553665,-0.41263420246226806
172,2015-09-09,-0.41263420246226806,-0.9227559851015651,-0.4340319494192671,-0.9227559851015651,-0.15561660309844533
173,2015-09-10,-0.15561660309844533,0.5054023712550518,-0.17503060794809452,0.5054023712550518,0.36051592931098125
174,2015-09-11,0.36051592931098125,0.0037595163679760442,2.102427969932209,0.0037595163679760442,-1.384972048911701
175,2015-09-14,-1.384972048911701,-0.049534336723449396,-2.4546487851385925,-0.049534336723449396,0.5089220600445745
176,2015-09-15,0.5089220600445745,0.31862518272018847,0.4844897460009128,0.31862518272018847,1.7356295595623776
177,2015-09-16,1.7356295595623776,0.15814519484751055,0.3451154694092211,0.15814519484751055,-1.1289712427550695
178,2015-09-17,-1.1289712427550695,0.24221583964163906,-0.04341655438661992,0.24221583964163906,-0.6263315127439337
179,2015-09-18,-0.6263315127439337,-0.1545670289779803,-0.30174594218281825,-0.1545670289779803,-0.2749793473153021
180,2015-09-21,-0.2749793473153021,0.29036467067887295,-0.835314994154028,0.29036467067887295,-0.7782645840313343
181,2015-09-22,-0.7782645840313343,-1.2245218643580273,-1.1411281252695047,-1.2245218643580273,-0.08616658010206604
182,2015-09-23,-0.08616658010206604,0.07179165651685372,-0.468198233633416,0.07179165651685372,0.009957456709012066
183,2015-09-24,0.009957456709012066,0.6386752489060938,0.24059526143630638,0.6386752489060938,-0.7143825468545858
184,2015-09-25,-0.7143825468545858,0.16919495427728984,-0.1850072379784229,0.16919495427728984,-2.9982255067890016
185,2015-09-28,-2.9982255067890016,-0.6494922967317582,-0.7640253217784153,-0.6494922967317582,-0.1911911985272222
186,2015-09-29,-0.1911911985272222,0.5783552964188268,0.10242612687590773,0.5783552964188268,0.8747700282805574
187,2015-09-30,0.8747700282805574,1.4368102525503292,0.6729402153344507,1.4368102525503292,1.1336675083299155
188,2015-10-01,1.1336675083299155,-0.9076967285395917,0.23731181427617923,-0.9076967285395917,1.4742701964882243
189,2015-10-02,1.4742701964882243,0.9102550500966834,1.1811824211700157,0.9102550500966834,0.4658328167517994
190,2015-10-05,0.4658328167517994,0.8686562324707223,-0.444793187546065,0.8686562324707223,-0.18166660075255267
191,2015-10-06,-0.18166660075255267,0.39633719986481347,0.35796007877282515,0.39633719986481347,-0.03810456169652699
192,2015-10-07,-0.03810456169652699,0.2975220681607314,0.351433339468465,0.2975220681607314,-3.8169342684475667
193,2015-10-08,-3.8169342684475667,0.11000064911058492,0.8536729771907903,0.11000064911058492,0.34280004214293214
194,2015-10-09,0.34280004214293214,-0.2735130867241082,0.3311317469175628,-0.2735130867241082,0.6165983092192511
195,2015-10-12,0.6165983092192511,0.30762181544100425,-1.1848517512685703,0.30762181544100425,0.11200130300453684
196,2015-10-13,0.11200130300453684,-0.04427847651608807,0.5973259877171544,-0.04427847651608807,-1.607098305014814
197,2015-10-14,-1.607098305014814,1.3101865710644938,0.33306747440359896,1.3101865710644938,1.2554213889967003
198,2015-10-15,1.2554213889967003,-0.01787025283145903,0.20436858988701437,-0.01787025283145903,0.062204908816985954
199,2015-10-16,0.062204908816985954,0.5027139977214552,-0.4160489322153641,0.5027139977214552,-0.013052104286043828
200,2015-10-19,-0.013052104286043828,-0.19213411116316742,0.8173274026392937,-0.19213411116316742,-0.38976829903037336
201,2015-10-20,-0.38976829903037336,-0.17783590142497416,0.07709353630583604,-0.17783590142497416,-0.5694048416012379
202,2015-10-21,-0.5694048416012379,-0.6427370763082736,0.8997207647192486,-0.6427370763082736,7.979016773408735
203,2015-10-22,7.979016773408735,1.300700205352523,0.4147618203124028,1.300700205352523,1.2421518132529277
204,2015-10-23,1.2421518132529277,0.1468280367055592,0.7381641739718051,0.1468280367055592,-0.01626316050276312
205,2015-10-26,-0.01626316050276312,-0.3027053260955211,-0.7117908612228887,-0.3027053260955211,0.39710498122583937
206,2015-10-27,0.39710498122583937,-0.14834518302318572,-0.04341655438661992,-0.14834518302318572,-0.2988615075450516
207,2015-10-28,-0.2988615075450516,0.20236354200104467,0.29307012450605413,0.20236354200104467,-0.19072350962686363
208,2015-10-29,-0.19072350962686363,-1.5274727211793,-0.6068463191080908,-1.5274727211793,-0.652395173659398
209,2015-10-30,-0.652395173659398,0.8658329768763873,-0.15768845202555826,0.8658329768763873,1.2708023881557218
210,2015-11-02,1.2708023881557218,0.3429358006833006,0.7454190934243855,0.3429358006833006,0.8192794331345595
211,2015-11-03,0.8192794331345595,-0.4002432236464464,0.9345438027962565,-0.4002432236464464,0.8074916128630097
212,2015-11-04,0.8074916128630097,-0.7861150536072327,-0.9107492330472308,-0.7861150536072327,-0.03810456169652699
213,2015-11-05,-0.03810456169652699,-0.580011866605873,-0.04341655438661992,-0.580011866605873,0.1714933311121285
214,2015-11-06,0.1714933311121285,5.077036583658693,-0.601664897252156,5.077036583658693,-0.5001616086954761
215,2015-11-09,-0.5001616086954761,-0.2982920087626029,-0.49944373016186766,-0.2982920087626029,-0.1224911932813957
216,2015-11-10,-0.1224911932813957,-0.8925723058888918,-1.1019114939384198,-0.8925723058888918,-0.44051519179867216
217,2015-11-11,-0.44051519179867216,-0.5120412297901487,0.5503228886936349,-0.5120412297901487,-0.8724585900907103
218,2015-11-12,-0.8724585900907103,-0.26483910324419435,-0.87877722917138,-0.26483910324419435,-0.8402625399079203
219,2015-11-13,-0.8402625399079203,-0.9184909453282496,-0.16513477132304447,-0.9184909453282496,0.591499199754931
220,2015-11-16,0.591499199754931,0.6780992179454248,-0.04341655438661992,0.6780992179454248,-0.10293603180247285
221,2015-11-17,-0.10293603180247285,-0.12019586369141239,-0.16574796392003263,-0.12019586369141239,0.6071751279072735
222,2015-11-18,0.6071751279072735,0.7012321793948857,1.6155614356470347,0.7012321793948857,0.004674512222189787
223,2015-11-19,0.004674512222189787,-0.004212620566110171,0.18459200755895896,-0.004212620566110171,0.5788699158850582
224,2015-11-20,0.5788699158850582,0.22574935396252843,0.8477929535681706,0.22574935396252843,-0.5055861204688862
225,2015-11-23,-0.5055861204688862,-0.7243406174993758,-0.04341655438661992,-0.7243406174993758,0.30223548105516884
226,2015-11-24,0.30223548105516884,0.2022926703291219,1.2349171928999276,0.2022926703291219,-0.03810456169652699
227,2015-11-25,-0.03810456169652699,-0.17162111832771948,0.36816505199959515,-0.17162111832771948,0.17365573627931555
228,2015-11-27,0.17365573627931555,0.21288561073232387,-0.558992895463248,0.21288561073232387,0.9891126900166055
229,2015-11-30,0.9891126900166055,0.2986105403739843,0.26724098886358844,0.2986105403739843,-1.1711129610645414
230,2015-12-01,-1.1711129610645414,1.1595110609229846,-0.2500793629464152,1.1595110609229846,-0.20774633190326947
231,2015-12-02,-0.20774633190326947,-0.4270664054591039,-0.7809098282663435,-0.4270664054591039,-0.850351772063002
232,2015-12-03,-0.850351772063002,-0.20654269159716845,-0.47512096347575783,-0.20654269159716845,1.5758089364935515
233,2015-12-04,1.5758089364935515,1.4775156024022225,0.4950253163892061,1.4775156024022225,-0.6701290793133878
234,2015-12-07,-0.6701290793133878,-0.8868858021279131,0.7940020663662106,-0.8868858021279131,-0.5911551912722754
235,2015-12-08,-0.5911551912722754,0.42041183138713645,0.263316788556597,0.42041183138713645,-1.0072266053681451
236,2015-12-09,-1.0072266053681451,-1.1475504805770436,-0.4532614468945592,-1.1475504805770436,0.45913062969950447
237,2015-12-10,0.45913062969950447,0.2090058939899767,0.9685104238552431,0.2090058939899767,-1.343772452536234
238,2015-12-11,-1.343772452536234,-0.7196468024694284,-0.9522319830637607,-0.7196468024694284,0.1156632184108723
239,2015-12-14,0.1156632184108723,-0.021713410491676435,-0.2500793629464152,-0.021713410491676435,0.5514041035921314
240,2015-12-15,0.5514041035921314,0.36862936038561644,0.16324625417317537,0.36862936038561644,0.5242868837471223
241,2015-12-16,0.5242868837471223,0.12199301871794271,1.7414241370553067,0.12199301871794271,-1.1680742023962947
242,2015-12-17,-1.1680742023962947,-0.728445894757508,0.14703723318836504,-0.728445894757508,-1.3458324868066693
243,2015-12-18,-1.3458324868066693,-0.7751883417483663,-1.109895604726391,-0.7751883417483663,0.25243844588634434
244,2015-12-21,0.25243844588634434,0.8157443710969853,0.7368187086744759,0.8157443710969853,0.627180601712473
245,2015-12-22,0.627180601712473,-0.08369845381486322,2.1572794353961418,-0.08369845381486322,-0.28120423524476923
246,2015-12-23,-0.28120423524476923,0.03758804201486442,0.47694764602625295,0.03758804201486442,-0.3044115461741737
247,2015-12-24,-0.3044115461741737,0.012825095060413568,0.716800665320217,0.012825095060413568,-0.08260321299946494
248,2015-12-28,-0.08260321299946494,-0.1564302893332208,0.6129134923300995,-0.1564302893332208,0.5599006654591719
