Date,Open,High,Low,Close,Adj Close,Volume,Weekday,OP/CL,Missed Weekday,Missed date,,,,,,,,,,,,,,,,,,,,,,,,
22/09/2016,6.35,6.44,6.33,6.37,6.37,35848200,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/09/2016,6.31,6.65,6.31,6.55,6.55,61022400,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
26/09/2016,6.54,6.54,6.31,6.32,6.32,29875800,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
27/09/2016,6.45,6.58,6.29,6.54,6.54,30035900,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/09/2016,6.57,6.65,6.48,6.59,6.59,27878300,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/09/2016,6.57,6.73,6.54,6.67,6.67,30746100,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/09/2016,6.7,7.04,6.7,6.91,6.91,47453100,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
03/10/2016,6.95,7.15,6.87,6.95,6.95,30456700,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
04/10/2016,7,7.09,6.89,6.97,6.97,25770000,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/10/2016,6.97,7.01,6.7,6.78,6.78,31235600,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/10/2016,6.72,6.98,6.63,6.96,6.96,27059700,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/10/2016,6.92,6.96,6.62,6.75,6.75,33059000,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
10/10/2016,6.82,6.94,6.8,6.84,6.84,13764700,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/2016,6.8,6.84,6.38,6.5,6.5,32510800,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/2016,6.64,6.77,6.42,6.62,6.62,33592700,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/10/2016,6.5,6.54,6.24,6.49,6.49,30401700,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/10/2016,6.92,7.12,6.74,6.75,6.75,66934400,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
17/10/2016,6.92,6.97,6.64,6.67,6.67,24261500,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
18/10/2016,6.76,6.89,6.69,6.73,6.73,25094200,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/10/2016,6.7,6.8,6.57,6.77,6.77,29420200,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/10/2016,6.81,6.98,6.77,6.96,6.96,64607500,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/10/2016,6.5,6.65,6.37,6.52,6.52,64243500,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
24/10/2016,6.57,7.01,6.54,7.01,7.01,52998400,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
25/10/2016,6.9,7.5,6.87,7.5,7.5,78862000,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/10/2016,7.4,7.48,7.26,7.29,7.29,47619300,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/10/2016,7.44,7.46,7.1,7.11,7.11,37804200,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/10/2016,7.1,7.53,7.02,7.2,7.2,77261300,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
31/10/2016,7.24,7.46,7.2,7.23,7.23,42345900,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
01/11/2016,7.32,7.43,6.92,7.09,7.09,39906900,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/11/2016,7.03,7.06,6.67,6.76,6.76,33852200,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/11/2016,6.78,6.79,6.56,6.7,6.7,33673600,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/11/2016,6.69,6.72,6.46,6.56,6.56,32215700,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
07/11/2016,6.79,6.99,6.76,6.96,6.96,36999200,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
08/11/2016,6.85,7.18,6.75,7,7,37601100,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/11/2016,6.7,7.05,6.64,6.94,6.94,38479500,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2016,6.82,6.91,6.22,6.3,6.3,71749500,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/11/2016,6.64,6.69,6.47,6.69,6.69,39492200,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
14/11/2016,6.83,6.84,6.61,6.79,6.79,29566600,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
15/11/2016,6.82,7.08,6.79,6.97,6.97,28909400,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/11/2016,7.09,7.75,7.07,7.67,7.67,77955700,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/11/2016,7.79,8.77,7.77,8.46,8.46,124235500,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/11/2016,8.68,8.83,8.4,8.71,8.71,62336200,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
21/11/2016,8.87,9.22,8.86,8.94,8.94,65595900,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
22/11/2016,9.05,9.06,8.54,8.69,8.69,71312800,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/11/2016,8.72,8.86,8.5,8.8,8.8,34583200,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/11/2016,8.8,8.91,8.69,8.77,8.77,14214100,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
28/11/2016,8.72,8.98,8.72,8.83,8.83,25907800,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
29/11/2016,9,9.23,8.85,8.93,8.93,54831400,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/11/2016,9.02,9.12,8.9,8.91,8.91,36511900,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/12/2016,8.92,9.03,8.26,8.39,8.39,56682400,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/12/2016,8.38,8.74,8.38,8.53,8.53,42398900,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
05/12/2016,8.69,8.71,8.45,8.68,8.68,31410100,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
06/12/2016,8.95,9.54,8.82,9.45,9.45,92242900,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/12/2016,9.65,9.79,9.24,9.56,9.56,54897300,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/12/2016,9.9,10.66,9.8,10.34,10.34,104613000,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/12/2016,10.38,10.54,9.87,10.34,10.34,60600800,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/2016,10.4,10.93,10.38,10.68,10.68,63342900,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2016,10.75,10.8,10.4,10.54,10.54,46967800,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/12/2016,10.43,10.74,10.27,10.55,10.55,46968600,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2016,10.68,10.93,10.64,10.86,10.86,48871300,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2016,10.94,11.23,10.6,10.66,10.66,76990000,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
19/12/2016,10.81,11,10.52,10.95,10.95,46085800,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
20/12/2016,11.19,11.51,11.15,11.51,11.51,59314200,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/12/2016,11.61,11.72,11.31,11.47,11.47,44814100,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/12/2016,11.65,11.75,11.47,11.6,11.6,36450800,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/12/2016,11.3,11.6,11.26,11.58,11.58,32216900,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
27/12/2016,11.65,12.08,11.6,12.07,12.07,44336500,Tuesday,OP,Saturday,26/12/2016,,,,,,,,,,,,,,,,,,,,,,,,
28/12/2016,12.28,12.42,11.46,11.55,11.55,71254500,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/12/2016,11.24,11.62,11.01,11.59,11.59,50147700,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/12/2016,11.7,11.78,11.25,11.34,11.34,44095400,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
03/01/2017,11.42,11.65,11.02,11.43,11.43,55182000,Tuesday,OP,Monday,02/01/2017,,,,,,,,,,,,,,,,,,,,,,,,
04/01/2017,11.45,11.52,11.24,11.43,11.43,40781200,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/01/2017,11.43,11.69,11.23,11.24,11.24,38855200,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2017,11.29,11.49,11.11,11.32,11.32,34453500,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
09/01/2017,11.37,11.64,11.31,11.49,11.49,37128000,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
10/01/2017,11.55,11.63,11.33,11.44,11.44,29201600,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/01/2017,11.39,11.41,11.15,11.2,11.2,39377000,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2017,10.98,11.04,10.33,10.76,10.76,75244100,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/01/2017,10.79,10.87,10.56,10.58,10.58,38377500,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2017,10.17,10.23,9.78,9.82,9.82,70275900,Tuesday,OP,Monday,16/01/2017,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2017,9.54,10.1,9.42,9.88,9.88,51797600,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/01/2017,9.92,10.25,9.75,9.77,9.77,46151300,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/01/2017,9.88,9.96,9.67,9.75,9.75,27982100,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
23/01/2017,9.68,10.06,9.68,9.91,9.91,27905700,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
24/01/2017,9.95,10.49,9.95,10.44,10.44,43991200,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/01/2017,10.74,10.98,10.15,10.35,10.35,61778100,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/01/2017,10.35,10.66,10.3,10.52,10.52,35866600,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/01/2017,10.6,10.73,10.52,10.67,10.67,32719200,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
30/01/2017,10.62,10.68,10.3,10.61,10.61,37725000,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
31/01/2017,10.6,10.67,10.22,10.37,10.37,53704900,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/02/2017,10.9,12.14,10.81,12.06,12.06,165939300,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2017,11.98,12.66,11.95,12.28,12.28,116324500,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2017,12.37,12.5,12.04,12.24,12.24,60036700,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2017,12.46,13.7,12.38,13.63,13.63,140474100,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
07/02/2017,14.05,14.27,13.06,13.29,13.29,158683800,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/02/2017,13.21,13.75,13.08,13.56,13.56,75942900,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/02/2017,13.78,13.89,13.4,13.42,13.42,73339900,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/02/2017,13.86,13.86,13.25,13.58,13.58,54579300,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
13/02/2017,13.7,13.95,13.38,13.49,13.49,57413100,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
14/02/2017,13.43,13.49,13.19,13.26,13.26,40404300,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/02/2017,13.2,13.44,13.15,13.3,13.3,33722300,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/02/2017,13.25,13.35,12.84,12.97,12.97,52502500,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2017,12.79,13.14,12.6,13.13,13.13,40888000,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
21/02/2017,13.41,14.1,13.4,14,14,66357100,Tuesday,OP,Monday,20/02/2017,,,,,,,,,,,,,,,,,,,,,,,,
22/02/2017,14.3,14.5,14.04,14.28,14.28,71505000,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/02/2017,14.2,14.45,13.82,14.32,14.32,80317600,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/02/2017,14,14.32,13.86,14.12,14.12,46288600,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
27/02/2017,14.27,15.35,14.27,15.2,15.2,95422900,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
28/02/2017,15.45,15.55,14.35,14.46,14.46,141783000,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/03/2017,15.08,15.09,14.52,14.96,14.96,73450400,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/03/2017,14.59,14.78,13.87,13.9,13.9,104330900,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/03/2017,13.55,13.58,12.79,13.03,13.03,163395900,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
06/03/2017,13,13.34,12.38,13.04,13.04,117192600,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
07/03/2017,13.07,13.37,12.79,13.05,13.05,76666300,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/03/2017,13.25,13.55,13.1,13.22,13.22,71294700,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/03/2017,13.45,13.45,13.11,13.33,13.33,45244200,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/03/2017,13.5,13.93,13.45,13.91,13.91,65142200,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
13/03/2017,14.48,14.68,14.18,14.28,14.28,73078100,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
14/03/2017,14,14.15,13.64,14.1,14.1,52554500,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/03/2017,14.03,14.06,13.62,13.98,13.98,55179600,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/03/2017,13.79,13.88,13.65,13.65,13.65,44494800,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2017,13.62,13.74,13.36,13.49,13.49,224892300,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
20/03/2017,13.68,14.5,13.54,14.4,14.4,91565600,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
21/03/2017,14.4,14.49,13.78,13.82,13.82,72552700,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/03/2017,13.7,14.15,13.55,14.1,14.1,61239500,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2017,13.96,14.12,13.77,13.79,13.79,44549900,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2017,14.16,14.18,13.54,13.7,13.7,50099500,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2017,13.35,13.78,13.21,13.7,13.7,42686800,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2017,13.75,13.86,13.55,13.69,13.69,37420200,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2017,13.74,13.87,13.63,13.71,13.71,37863500,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2017,13.73,14.05,13.65,14.05,14.05,44132800,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2017,14.1,14.75,14.01,14.55,14.55,84566200,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2017,14.6,14.74,14.3,14.64,14.64,48423700,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2017,14.31,14.67,14.03,14.16,14.16,58413000,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/04/2017,14.28,14.64,14.1,14.17,14.17,58816700,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/04/2017,13.42,13.46,12.83,13.27,13.27,139500100,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/04/2017,13.33,13.68,13.22,13.52,13.52,70441000,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2017,13.52,13.59,13.04,13.1,13.1,47178000,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
11/04/2017,13.02,13.29,12.71,13.1,13.1,59916600,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/04/2017,12.94,13.1,12.74,12.76,12.76,37385400,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/04/2017,12.51,12.72,12.22,12.31,12.31,53442600,Thursday,CL,Friday,14/04/2017,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2017,12.53,12.8,12.37,12.79,12.79,38188200,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2017,12.63,12.97,12.58,12.95,12.95,37172000,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/04/2017,13.09,13.21,12.8,12.84,12.84,36491100,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2017,12.98,13.15,12.88,13.11,13.11,41976100,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/04/2017,13.08,13.12,12.9,13,13,25689600,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
24/04/2017,13.23,13.23,13.05,13.13,13.13,36120300,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
25/04/2017,13.24,13.53,13.16,13.49,13.49,35881000,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/04/2017,13.42,13.53,13.22,13.41,13.41,36644500,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/04/2017,13.43,13.7,13.37,13.62,13.62,31327600,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/04/2017,13.73,13.76,13.16,13.3,13.3,50144600,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
01/05/2017,13.43,13.63,13.25,13.62,13.62,68036300,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2017,11.73,11.76,10.3,10.32,10.32,268336500,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/05/2017,10.29,10.68,9.85,10.39,10.39,140899400,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/05/2017,10.55,10.55,9.94,10.1,10.1,77031400,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/05/2017,10.13,10.26,9.94,10.19,10.19,51759000,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
08/05/2017,10.22,10.22,10,10.04,10.04,35101100,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
09/05/2017,10.04,10.4,10.04,10.18,10.18,51017300,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/05/2017,10.46,10.85,10.45,10.79,10.79,65995900,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/05/2017,10.74,11.26,10.51,11.07,11.07,72946500,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2017,11.2,11.4,11.08,11.26,11.26,56072600,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
15/05/2017,11.41,11.6,11.3,11.42,11.42,52565000,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
16/05/2017,11.66,12.77,11.63,12.75,12.75,164186900,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/05/2017,11.81,12.29,11.16,11.2,11.2,160109500,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/05/2017,10.99,11.49,10.81,11.28,11.28,86900100,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/05/2017,11.47,11.62,11.35,11.41,11.41,50319700,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
22/05/2017,11.49,11.55,10.77,11.04,11.04,78696400,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
23/05/2017,10.97,11.06,10.62,10.89,10.89,49799600,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/05/2017,11.05,11.06,10.71,10.89,10.89,42903900,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/05/2017,11.01,11.01,10.8,10.98,10.98,33584300,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/05/2017,10.85,11.02,10.74,11,11,31907600,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
30/05/2017,10.95,11.27,10.9,11.12,11.12,35339000,Tuesday,OP,Monday,29/05/2017,,,,,,,,,,,,,,,,,,,,,,,,
31/05/2017,11.29,11.49,11.1,11.19,11.19,42929000,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/06/2017,11.25,11.29,10.81,10.93,10.93,48002000,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2017,10.93,10.96,10.57,10.9,10.9,43056200,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
05/06/2017,10.84,11.34,10.8,11.24,11.24,66207300,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2017,11.27,12.24,11.24,12.03,12.03,114998600,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/06/2017,12.42,12.96,12.23,12.38,12.38,151005900,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/06/2017,12.81,12.91,12.4,12.9,12.9,88827300,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/06/2017,13.1,13.4,11.63,12.28,12.28,167454400,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
12/06/2017,11.75,12.35,11.27,12.09,12.09,125781800,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
13/06/2017,12.33,12.48,11.67,11.96,11.96,87302300,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/06/2017,11.91,12.05,11.65,11.77,11.77,51909400,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/06/2017,11.34,11.58,11.21,11.5,11.5,61666000,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/06/2017,11.66,11.83,11.28,11.44,11.44,59779500,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
19/06/2017,11.63,12.12,11.62,11.93,11.93,61803600,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
20/06/2017,12.19,12.93,12.18,12.64,12.64,118001500,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/06/2017,13.36,14.01,13.13,13.98,13.98,188796100,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/06/2017,14.1,14.5,13.56,14.38,14.38,149594200,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2017,14.15,14.67,13.9,14.17,14.17,200777300,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
26/06/2017,14.39,14.49,13.84,14.08,14.08,101012500,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
27/06/2017,13.76,14.04,13.37,13.4,13.4,89319700,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/06/2017,13.65,13.7,13.09,13.23,13.23,85266900,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2017,13.06,13.15,12.45,12.6,12.6,87634400,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/06/2017,12.57,12.83,12.36,12.48,12.48,59267400,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
03/07/2017,12.57,12.73,12.13,12.15,12.15,39929100,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
05/07/2017,12.36,13.21,12.32,13.19,13.19,99450200,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/07/2017,12.94,13.32,12.67,13.02,13.02,88927800,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/07/2017,13.27,13.75,13.18,13.36,13.36,88392100,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
10/07/2017,13.61,13.88,13.27,13.81,13.81,78320200,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
11/07/2017,13.77,14.1,13.62,13.89,13.89,71102300,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/07/2017,14.17,14.39,13.96,14.29,14.29,78508400,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/07/2017,14.33,14.49,13.43,13.53,13.53,111656900,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/07/2017,13.46,13.93,13.32,13.92,13.92,82084600,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
17/07/2017,14.03,14.12,13.51,13.8,13.8,71690800,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
18/07/2017,13.29,13.53,13.15,13.48,13.48,78366500,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/07/2017,13.62,13.74,13.41,13.55,13.55,51957800,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/07/2017,13.61,13.89,13.45,13.8,13.8,47707500,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/07/2017,13.7,14.05,13.62,13.88,13.88,51045700,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
24/07/2017,14,14.44,13.97,14.16,14.16,71014900,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
25/07/2017,14.29,14.32,13.87,14.11,14.11,98047400,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/07/2017,15.13,15.65,14.4,14.76,14.76,236083000,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/07/2017,14.99,15.04,13.7,14.12,14.12,130303700,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/07/2017,13.85,14.1,13.68,13.95,13.95,66763800,Friday,CL,,,,,,,,,,,,,,,,,,,,,,,,,,
31/07/2017,14.09,14.22,13.47,13.61,13.61,69108700,Monday,OP,,,,,,,,,,,,,,,,,,,,,,,,,,
01/08/2017,13.72,13.86,13.45,13.71,13.71,49149900,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/08/2017,13.81,13.93,13.12,13.37,13.37,67502200,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,
